feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
T225	E1	yes	-0.0528608665700123	0.242157812649819	37	36	0.828470214321349	0.993094421927372
T226	E1	yes	-0.0528608665700123	0.242157812649819	37	36	0.828470214321349	0.993094421927372
T227	E1	yes	-0.304289524868359	0.158722278012987	37	37	0.063414653387236	0.993094421927372
T228	E1	yes	-0.565906664861999	0.426761775260933	37	32	0.193413025006722	0.993094421927372
T229	E1	yes	-0.0873780360031089	0.25423300033355	37	37	0.733133573929871	0.993094421927372
T230	E1	yes	0.0202019089693583	0.235756566094369	37	36	0.932201414604219	0.993094421927372
T231	E1	yes	-0.227405896280996	0.30563723451316	37	37	0.461819405820904	0.993094421927372
T232	E1	yes	-0.070303080314251	0.270514985344744	37	37	0.796474388048196	0.993094421927372
T233	E1	yes	-0.237743997698014	0.288306372406318	37	37	0.415170579333997	0.993094421927372
T234	E1	yes	-0.27377411845261	0.402288856324031	37	29	0.500639394374426	0.993094421927372
T235	E1	yes	-0.272812274991175	0.423564368054608	37	26	0.523717847842648	0.993094421927372
T236	E1	yes	-0.208451915163233	0.363853272438439	37	37	0.570374259760241	0.993094421927372
T237	E1	yes	-0.0296607509861979	0.26005357028057	37	35	0.909844929232733	0.993094421927372
T238	E1	yes	-0.105733947953748	0.36903601017541	37	29	0.776173778812345	0.993094421927372
T239	E1	yes	-0.10231505917372	0.368647871846545	37	29	0.782997226546514	0.993094421927372
T240	E1	yes	-0.284171177074098	0.223442729642719	37	37	0.211835417106023	0.993094421927372
T241	E1	yes	0.180118713005892	0.268618262810612	37	37	0.506915813113308	0.993094421927372
T242	E1	yes	-0.160095334180857	0.320251496685203	37	31	0.62027049351381	0.993094421927372
T243	E1	yes	-0.217436229129124	0.281821409574997	37	37	0.44556556607381	0.993094421927372
T244	E1	yes	-0.284700924307194	0.41278667987977	37	33	0.494927764984495	0.993094421927372
T245	E1	yes	-0.280067595378139	0.362118050752576	37	37	0.444469240483146	0.993094421927372
T246	E1	yes	-0.516050977149741	0.312836638143973	37	37	0.107975512854499	0.993094421927372
T247	E1	yes	-0.0511780259146434	0.252849378089341	37	36	0.840771955477573	0.993094421927372
T248	E1	yes	0.995438961013107	0.774214297574618	37	13	0.206975469185419	0.993094421927372
T249	E1	yes	-0.424190893129138	0.472635743634552	37	21	0.375584319468334	0.993094421927372
T250	E1	yes	-0.315300266153985	0.43326381068998	37	30	0.471617790444589	0.993094421927372
T251	E1	yes	0.38563370530019	0.231578177584747	37	37	0.10479234603414	0.993094421927372
T252	E1	yes	0.869778546915844	0.772755579248652	37	13	0.268013361505029	0.993094421927372
T253	E1	yes	1.22236476324282	0.63141601117015	37	24	0.0609884916514477	0.993094421927372
T254	E1	yes	-0.515598001840386	0.497551543819083	37	31	0.307182876465335	0.993094421927372
T255	E1	yes	-0.373190128773672	0.488589367026711	37	29	0.450098254847317	0.993094421927372
T256	E1	yes	-0.325179466204689	0.313970145115652	37	34	0.307444440154615	0.993094421927372
T257	E1	yes	-0.753161862299404	0.366100600453932	37	37	0.0471730562032236	0.993094421927372
T258	E1	yes	0.800321381674091	0.737350921313669	37	13	0.285163777341537	0.993094421927372
T259	E1	yes	-0.240792147302474	0.416682333271158	37	32	0.567045142992955	0.993094421927372
T260	E1	yes	-0.146416788996851	0.392310486079028	37	29	0.711238222232885	0.993094421927372
T261	E1	yes	-0.0471774105164279	0.280180099541307	37	35	0.86725170990899	0.993094421927372
T262	E1	yes	-0.174740932599868	0.430788993604101	37	35	0.687483597449105	0.993094421927372
T263	E1	yes	1.00288603112135	0.785558958620087	37	13	0.210130658715293	0.993094421927372
T264	E1	yes	-0.199463780943863	0.3674366201644	37	35	0.590672068301884	0.993094421927372
T265	E1	yes	-0.295955245447502	0.455157521821666	37	29	0.519791832712913	0.993094421927372
T266	E1	yes	-0.00728308597698796	0.287008204341362	37	37	0.979899282216416	0.993094421927372
T267	E1	yes	0.517660291156991	0.756622591366437	37	11	0.498371695039312	0.993094421927372
T268	E1	yes	0.0936786295095696	0.527239373935953	37	20	0.860000515981831	0.993094421927372
T269	E1	yes	-0.283377886968789	0.315440501296307	37	36	0.375134572639979	0.993094421927372
T270	E1	yes	-0.300417210663571	0.352309938468447	37	36	0.399619467699668	0.993094421927372
T271	E1	yes	-0.169667233976182	0.310671315394388	37	37	0.588440487215556	0.993094421927372
T272	E1	yes	-0.169667233976182	0.310671315394388	37	37	0.588440487215556	0.993094421927372
T273	E1	yes	-0.0550870545055957	0.477719041373076	37	30	0.908856348278792	0.993094421927372
T274	E1	yes	-0.466687805281383	0.476459467176114	37	29	0.334059708828758	0.993094421927372
T275	E1	yes	-0.0958715741114026	0.359461997787712	37	31	0.791258745631352	0.993094421927372
T276	E1	yes	-0.469205164875153	0.383110651497557	37	32	0.228858142081142	0.993094421927372
T277	E1	yes	-0.190891773179886	0.550683112455262	37	28	0.730933242425934	0.993094421927372
T278	E1	yes	0.226594368211542	0.347230241523526	37	32	0.518292708821683	0.993094421927372
T279	E1	yes	0.381998602207877	0.54391990064692	37	25	0.487132670308425	0.993094421927372
T280	E1	yes	-0.146125981417195	0.288754319510933	37	36	0.615989842897432	0.993094421927372
T281	E1	yes	0.546897198126403	0.722109648407335	37	21	0.453902947722077	0.993094421927372
T282	E1	yes	-0.177959325707586	0.296664481378156	37	37	0.552458830758108	0.993094421927372
T283	E1	yes	-0.243225670021031	0.32781664449069	37	36	0.463063955794072	0.993094421927372
T284	E1	yes	-0.243225670021031	0.32781664449069	37	36	0.463063955794072	0.993094421927372
T285	E1	yes	0.328477262173275	0.414920546498559	37	32	0.433889915201639	0.993094421927372
T286	E1	yes	-0.265546327494155	0.368543616776554	37	37	0.475984493116374	0.993094421927372
T287	E1	yes	-0.143528945760299	0.345361750515848	37	37	0.680246953937645	0.993094421927372
T288	E1	yes	-0.241780966477176	0.268290512569	37	37	0.373646578333329	0.993094421927372
T289	E1	yes	-0.705989891069764	1.15948890097683	37	6	0.546535807821706	0.993094421927372
T290	E1	yes	0.361867249202424	0.342444986433897	37	37	0.297880542977859	0.993094421927372
T292	E1	yes	-0.199158816208778	0.382262972867737	37	34	0.605648056428931	0.993094421927372
T293	E1	yes	0.714073024118268	0.788867867834908	37	21	0.371555457688483	0.993094421927372
T294	E1	yes	-0.402792551794812	0.504159815053966	37	35	0.429714753760603	0.993094421927372
T295	E1	yes	-0.328836169407579	0.871783779446177	37	34	0.708303097863937	0.993094421927372
T296	E1	yes	-0.261992410941364	0.442545614625836	37	34	0.557647630988345	0.993094421927372
T297	E1	yes	-0.0324302710778784	0.355064559880542	37	37	0.927746158400085	0.993094421927372
T298	E1	yes	-0.0817838301676967	0.46178112629625	37	25	0.860446717528461	0.993094421927372
T299	E1	yes	0.315715183691488	0.349696173758862	37	32	0.372789472472278	0.993094421927372
T300	E1	yes	-0.349140496490504	0.319976825428304	37	36	0.282664780151368	0.993094421927372
T301	E1	yes	-0.629590407437673	0.462027019498327	37	30	0.181690704621118	0.993094421927372
