feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Gemmiger.formicilis	age	age	0.476728099504057	0.224923877441869	136	43	0.036009437655334	0.354407913570784
Holdemania.filiformis	age	age	0.513385476994747	0.244482885382026	136	34	0.0377336102912737	0.354407913570784
Veillonella.infantium	age	age	-0.580374235817008	0.274498594350995	136	38	0.0364596873649072	0.354407913570784
Fusicatenibacter.saccharivorans	antibiotics_current_use	yes	-1.97457775981768	0.957582497957312	136	102	0.0412591005712864	0.365574821340933
Ruthenibacterium.lactatiformans	age	age	0.771333699942712	0.37844484791446	136	87	0.0436261942605195	0.375654270219878
Parabacteroides.distasonis	antibiotics_current_use	yes	-2.25925138470282	1.12795083347539	136	109	0.0473265222324255	0.375654270219878
Bifidobacterium.longum	disease	IBD	-1.64880888949754	0.815746736287126	136	79	0.0453751018486716	0.375654270219878
Acidaminococcus.intestini	antibiotics_current_use	yes	1.74198501861404	0.861425412207278	136	24	0.0452717153399642	0.375654270219878
Streptococcus.salivarius	age	age	-0.584415024495384	0.291073610267485	136	40	0.0468043531836604	0.375654270219878
Ruthenibacterium.lactatiformans	disease	IBD	-1.84035877721772	0.924094326787776	136	87	0.0485856688873967	0.377778364206085
Bacteroides.stercoris	disease	IBD	-2.59134177500957	1.30783667279876	136	86	0.049724166682638	0.378898150121702
Ruminococcus.bromii	disease	IBD	-1.10796842229144	0.571310693715354	136	30	0.0546944572109732	0.393491339901442
Odoribacter.splanchnicus	antibiotics_current_use	yes	1.94378418976259	0.994798807121411	136	71	0.0529229582925507	0.393491339901442
Streptococcus.salivarius	antibiotics_current_use	yes	1.61190941710681	0.831312285202418	136	40	0.0547376404587307	0.393491339901442
Phascolarctobacterium.faecium	age	age	0.702515252729269	0.364883898591096	136	56	0.056443803847514	0.398242393813015
Phocaeicola.dorei	age	age	1.06756644216869	0.559897826737862	136	70	0.0588342567479764	0.40553060084935
Roseburia.intestinalis	antibiotics_current_use	yes	-2.18545648967139	1.14972456164246	136	65	0.0596055476314005	0.40553060084935
Bacteroides.salyersiae	antibiotics_current_use	yes	1.66197388991751	0.879173833724014	136	18	0.0610038054625636	0.407762278618188
Blautia.sp..CAG.257	age	age	0.299785339740761	0.16366178760185	136	16	0.0693525234586952	0.44965525365446
Akkermansia.muciniphila	age	age	0.675267520640519	0.369022816458296	136	45	0.0696316534530529	0.44965525365446
Barnesiella.intestinihominis	disease	IBD	-1.42986047934275	0.792000339259858	136	43	0.0734031490473367	0.466109996450588
Dielma.fastidiosa	age	age	0.413281140208979	0.231452325721944	136	22	0.0765697024881191	0.478246830294646
Bacteroides.thetaiotaomicron	age	age	0.812097550885773	0.459795175756355	136	98	0.0797814278432166	0.490269742068799
Intestinibacter.bartlettii	antibiotics_current_use	yes	-0.809602007460715	0.467254098305641	136	20	0.0855992751744066	0.51428813750509
Bilophila.wadsworthia	antibiotics_current_use	yes	-1.39846902642609	0.809172800585754	136	61	0.0863896083998051	0.51428813750509
Anaerobutyricum.hallii	disease	IBD	-1.62120654977154	0.948248191593419	136	61	0.0897855501547847	0.518307494075348
Odoribacter.splanchnicus	disease	IBD	-1.45674384467564	0.850526004744737	136	71	0.0892170800419569	0.518307494075348
Bacteroides.eggerthii	disease	IBD	-1.25667090252514	0.741761177003351	136	33	0.0927030872440965	0.52716233194031
Enterocloster.bolteae	disease	IBD	1.62247861115057	1.01790453808095	136	64	0.113454964037421	0.567985165715327
Lacrimispora.saccharolytica	antibiotics_current_use	yes	0.975119768702171	0.596626317021046	136	16	0.104673181147853	0.567985165715327
Intestinimonas.butyriciproducens	antibiotics_current_use	yes	1.72973135909932	1.0892424923732	136	44	0.114789652913596	0.567985165715327
Anaerotruncus.colihominis	antibiotics_current_use	yes	1.08601841735507	0.676964936325666	136	24	0.111163488850136	0.567985165715327
Bacteroides.intestinalis	age	age	0.351757275098063	0.219955219440413	136	17	0.112275839525471	0.567985165715327
Veillonella.dispar	age	age	-0.421333207977062	0.264457193853652	136	38	0.113620893026874	0.567985165715327
Veillonella.parvula	age	age	-0.65243169273703	0.410144335535749	136	61	0.114174737433538	0.567985165715327
Veillonella.infantium	antibiotics_current_use	yes	-1.25406255315068	0.783973694987587	136	38	0.112186722755635	0.567985165715327
Ruminococcaceae.bacterium.D16	disease	IBD	-0.797614241814709	0.488067165503051	136	20	0.104706595631131	0.567985165715327
Coprococcus.eutactus	age	age	0.340247081032673	0.208214310620032	136	16	0.104729912055557	0.567985165715327
Enterocloster.clostridioformis	age	age	0.432929906483463	0.288246641063325	136	33	0.13561394986303	0.636873656227451
Anaerobutyricum.hallii	age	age	0.5840521198994	0.388336593191907	136	61	0.135087890319096	0.636873656227451
Bacteroides.cellulosilyticus	age	age	0.561192856883664	0.369383177446143	136	35	0.131199819468366	0.636873656227451
X.Ruminococcus..lactaris	disease	IBD	-0.977158270303499	0.653039233832895	136	39	0.137069920762863	0.636873656227451
Lachnospira.pectinoschiza	antibiotics_current_use	yes	-1.52326763842584	1.00989281398855	136	49	0.133969414890254	0.636873656227451
Alistipes.indistinctus	disease	IBD	-0.76482624920899	0.523550930769095	136	23	0.146547448549121	0.672705757797772
Veillonella.atypica	antibiotics_current_use	yes	-1.50981585073601	1.03968534495644	136	47	0.148935676959489	0.675529677637684
Faecalibacterium.prausnitzii	antibiotics_current_use	yes	-1.19830420803523	0.852881391894215	136	126	0.162479885625718	0.689322759850467
X.Clostridium..symbiosum	age	age	-0.493962457260048	0.351870045052137	136	41	0.162832147996173	0.689322759850467
Anaerotruncus.colihominis	disease	IBD	-0.819950824897704	0.578786663718901	136	24	0.159046530199861	0.689322759850467
Bifidobacterium.longum	antibiotics_current_use	yes	-1.3478017698144	0.954120010022702	136	79	0.160235003006877	0.689322759850467
Bacteroides.xylanisolvens	age	age	-0.605961141218838	0.424865816921238	136	90	0.1562717331869	0.689322759850467
Streptococcus.parasanguinis	age	age	-0.341342410641392	0.24117356054526	136	33	0.159435938349744	0.689322759850467
Phocaeicola.vulgatus	antibiotics_current_use	yes	-2.00858337959859	1.44420613329735	136	120	0.16674131929558	0.698114754413364
Parasutterella.excrementihominis	antibiotics_current_use	yes	-1.67555265759526	1.22091478975628	136	73	0.172384898543071	0.698709003669258
Proteobacteria.bacterium.CAG.139	antibiotics_current_use	yes	-1.34405359399761	0.976421170048224	136	59	0.171104958263559	0.698709003669258
Eubacterium.ventriosum	disease	IBD	-0.856045788028117	0.620075114721551	136	46	0.169860976679328	0.698709003669258
Enterocloster.clostridioformis	disease	IBD	0.943125301219805	0.703846510766763	136	33	0.182670256368337	0.717498635838518
Eggerthella.lenta	age	age	0.160504215473879	0.119618188991264	136	20	0.182072546584933	0.717498635838518
Collinsella.intestinalis	age	age	-0.183888312845241	0.136873768382445	136	14	0.181528497657131	0.717498635838518
Klebsiella.pneumoniae	antibiotics_current_use	yes	0.73861868856119	0.554057138592787	136	18	0.184901318322126	0.718851043680918
Bacteroides.finegoldii	age	age	0.532418353259974	0.403133019230483	136	36	0.188994703673254	0.727343253530404
Eggerthella.lenta	antibiotics_current_use	yes	-0.447577677252169	0.34163203579576	136	20	0.192539924679009	0.733577113027024
Bacteroides.fragilis	age	age	-0.537752191584754	0.423664065848192	136	75	0.206677493250333	0.750594718161578
Flavonifractor.plautii	antibiotics_current_use	yes	-1.22652302690032	0.992320478957578	136	111	0.218752271954486	0.750594718161578
Anaerostipes.hadrus	antibiotics_current_use	yes	-1.14480804622549	0.915523404335258	136	108	0.213455697365094	0.750594718161578
Alistipes.putredinis	age	age	0.599450996259065	0.484671644962119	136	87	0.218454678519884	0.750594718161578
Alistipes.putredinis	antibiotics_current_use	yes	1.68933529227317	1.38423229909442	136	87	0.224587395985354	0.750594718161578
Bacteroides.ovatus	age	age	-0.475204183577673	0.372178289411252	136	112	0.204014361682364	0.750594718161578
Enterocloster.lavalensis	disease	IBD	0.860954268098577	0.675834249505554	136	27	0.205038937113298	0.750594718161578
Enterocloster.lavalensis	age	age	0.337799253084214	0.276774764605011	136	27	0.224560532898202	0.750594718161578
X.Eubacterium..rectale	age	age	0.445189751261607	0.355723018822621	136	104	0.213068175886915	0.750594718161578
Bacteroides.faecis.CAG.32	disease	IBD	-0.81010385769315	0.661705701822926	136	24	0.223136025325068	0.750594718161578
Erysipelatoclostridium.ramosum	disease	IBD	0.736216313469871	0.583913301405304	136	20	0.209699219828644	0.750594718161578
Oscillibacter.sp..CAG.241	disease	IBD	-0.815869416179368	0.649254196934862	136	23	0.211213936537749	0.750594718161578
Alistipes.indistinctus	antibiotics_current_use	yes	0.771430729658147	0.61235969093351	136	23	0.210081728345889	0.750594718161578
Coprococcus.catus	disease	IBD	-0.698665084182094	0.570078715179581	136	28	0.222650537194793	0.750594718161578
X.Eubacterium..siraeum	antibiotics_current_use	yes	1.0605551054388	0.89196855619067	136	43	0.236673652090567	0.753402736321618
Roseburia.inulinivorans	disease	IBD	-1.02916158511527	0.868570549466868	136	93	0.23829055364238	0.753402736321618
Bifidobacterium.adolescentis	age	age	0.376603088664165	0.318876093833542	136	42	0.239814248260379	0.753402736321618
X.Ruminococcus..torques	age	age	-0.450503387780984	0.377511999879436	136	80	0.234975030279219	0.753402736321618
Sellimonas.intestinalis	antibiotics_current_use	yes	-0.56983213570585	0.483966661055822	136	16	0.241247070423195	0.753402736321618
Hungatella.hathewayi	antibiotics_current_use	yes	0.89308745384442	0.752500081313638	136	29	0.237528702235259	0.753402736321618
Dielma.fastidiosa	disease	IBD	0.666176565812466	0.56516499643253	136	22	0.240727126996033	0.753402736321618
Bacteroides.eggerthii	age	age	0.358148958478989	0.303773854770512	136	33	0.240620273973478	0.753402736321618
X.Clostridium..symbiosum	disease	IBD	0.995494213190571	0.859203432656415	136	41	0.248800481555169	0.764459544133222
Lactobacillus.rogosae	age	age	0.176674164277933	0.152175079876281	136	17	0.247839672654173	0.764459544133222
X.Eubacterium..siraeum	disease	IBD	-0.87229691527033	0.762608928583278	136	43	0.254861521760782	0.776817918326863
Faecalibacterium.prausnitzii	age	age	-0.334766622655254	0.298625763491706	136	126	0.264409707703989	0.781590954670604
Bacteroides.caccae	disease	IBD	-1.22477404912391	1.09077830671994	136	92	0.263638672383253	0.781590954670604
Lawsonibacter.asaccharolyticus	antibiotics_current_use	yes	0.918034718004244	0.844633762280368	136	52	0.279154691496784	0.781590954670604
Escherichia.coli	disease	IBD	1.09628694701242	1.00567555008972	136	74	0.27774944767946	0.781590954670604
Roseburia.hominis	disease	IBD	-1.08073491902518	1.01983572738357	136	88	0.291301615651511	0.781590954670604
Eggerthella.lenta	disease	IBD	-0.310523684789403	0.292086126780726	136	20	0.289759138297154	0.781590954670604
Bacteroides.faecis	age	age	-0.371273834441384	0.347911683938463	136	36	0.287944683066987	0.781590954670604
Proteobacteria.bacterium.CAG.139	disease	IBD	0.935921334873153	0.834813623382182	136	59	0.264371464001247	0.781590954670604
Proteobacteria.bacterium.CAG.139	age	age	0.36896039851664	0.341881673309249	136	59	0.282557934457717	0.781590954670604
Firmicutes.bacterium.CAG.83	disease	IBD	-0.862877652837002	0.776132775278664	136	55	0.268355812044739	0.781590954670604
Dorea.formicigenerans	antibiotics_current_use	yes	-1.0408552680414	0.977482368063656	136	75	0.28898792571437	0.781590954670604
Veillonella.dispar	disease	IBD	-0.721335396555659	0.6457569547191	136	38	0.266103365586762	0.781590954670604
Veillonella.infantium	disease	IBD	-0.726244842372858	0.670276250684509	136	38	0.280655217883244	0.781590954670604
Streptococcus.parasanguinis	antibiotics_current_use	yes	0.731914777785426	0.688796705283727	136	33	0.289996131686431	0.781590954670604
Klebsiella.variicola	antibiotics_current_use	yes	0.554924983945613	0.512388659060009	136	16	0.280869611389018	0.781590954670604
Clostridium.sp..CAG.299	disease	IBD	-0.43411131729424	0.396130100919315	136	14	0.275221217362418	0.781590954670604
Phocaeicola.coprocola	disease	IBD	0.725887335343509	0.680191289503542	136	17	0.287930512018196	0.781590954670604
Bifidobacterium.adolescentis	disease	IBD	-0.818055559882036	0.778638131510322	136	42	0.295442388029672	0.78715769118395
Anaerostipes.hadrus	disease	IBD	-0.814794546848256	0.782747685024649	136	108	0.29989596256516	0.793474734286985
Lachnospira.eligens	disease	IBD	-0.870047214527549	0.86334596624509	136	82	0.315500142439229	0.823325714173604
Bifidobacterium.bifidum	antibiotics_current_use	yes	-0.667408234585083	0.660193718841785	136	25	0.313988338424219	0.823325714173604
Dialister.invisus	antibiotics_current_use	yes	-0.924518834029221	0.93596365181515	136	54	0.325157288673478	0.831086517125098
Clostridium.bolteae.CAG.59	age	age	0.249960068147577	0.256531363628825	136	20	0.331732837625565	0.831086517125098
Enterocloster.citroniae	age	age	0.202456865734608	0.208648470043653	136	27	0.333743404514803	0.831086517125098
Collinsella.aerofaciens	age	age	0.358123559990153	0.366235898448302	136	83	0.3300225393396	0.831086517125098
Clostridium.sp..CAG.58	disease	IBD	-0.85605434702187	0.865329516216437	136	59	0.324421471643851	0.831086517125098
Dielma.fastidiosa	antibiotics_current_use	yes	-0.644107293701024	0.661032656428412	136	22	0.331727139496275	0.831086517125098
Lactobacillus.rogosae	antibiotics_current_use	yes	-0.422486190179659	0.434615193340813	136	17	0.332866962391862	0.831086517125098
Dialister.invisus	age	age	-0.315715897803916	0.32771597877522	136	54	0.337200793439747	0.834243521432101
Phocaeicola.vulgatus	age	age	-0.456830932141228	0.505670733696602	136	120	0.368029196663562	0.837223846078474
Bacteroides.thetaiotaomicron	disease	IBD	-0.927393633202928	1.12273721188794	136	98	0.410358998502099	0.837223846078474
Bacteroides.fragilis	antibiotics_current_use	yes	-0.907271380594531	1.20999338419843	136	75	0.454763789701901	0.837223846078474
Fusicatenibacter.saccharivorans	disease	IBD	-0.682500942230492	0.818707069581074	136	102	0.406065568237574	0.837223846078474
Fusicatenibacter.saccharivorans	age	age	0.309845846445014	0.335285547646543	136	102	0.357187504290792	0.837223846078474
Flavonifractor.plautii	disease	IBD	0.753738743026798	0.848407101367952	136	111	0.376009699270328	0.837223846078474
Blautia.sp..CAG.257	antibiotics_current_use	yes	0.317719223658072	0.467421469526482	136	16	0.497923918322329	0.837223846078474
Dorea.longicatena	age	age	0.34271460456028	0.378130017090743	136	97	0.366485547533117	0.837223846078474
Enterocloster.bolteae	age	age	-0.303161169567773	0.416862994327149	136	64	0.468425507822623	0.837223846078474
Eubacterium.sp..CAG.38	disease	IBD	-0.623901178257423	0.759197809117434	136	48	0.412748738159588	0.837223846078474
Anaerotignum.lactatifermentans	age	age	0.194778415134146	0.276176589703573	136	29	0.481945451105376	0.837223846078474
Ruthenibacterium.lactatiformans	antibiotics_current_use	yes	1.00968915601867	1.08084635722813	136	87	0.352005425493622	0.837223846078474
Lawsonibacter.asaccharolyticus	disease	IBD	-0.618989847378817	0.722138963338304	136	52	0.392982920843748	0.837223846078474
Clostridium.bolteae.CAG.59	disease	IBD	0.515865493245466	0.626403501273485	136	20	0.411759606116437	0.837223846078474
Clostridium.bolteae.CAG.59	antibiotics_current_use	yes	0.666875750169466	0.732658910329918	136	20	0.364448065498682	0.837223846078474
Eisenbergiella.massiliensis	age	age	-0.219841640362161	0.28582673778411	136	45	0.443247805730063	0.837223846078474
Bacteroides.stercoris	age	age	-0.5019293267045	0.535599057787473	136	86	0.350481240368442	0.837223846078474
Monoglobus.pectinilyticus	disease	IBD	0.446997370190202	0.52063213710411	136	16	0.392210011594866	0.837223846078474
Parabacteroides.distasonis	age	age	-0.271085815582391	0.394937891750222	136	109	0.493721403672486	0.837223846078474
Parabacteroides.merdae	disease	IBD	-0.942878284449275	1.12708886002559	136	85	0.404423294026664	0.837223846078474
Roseburia.inulinivorans	antibiotics_current_use	yes	-0.695639651354144	1.01590420714973	136	93	0.494759827071709	0.837223846078474
Bacteroides.cellulosilyticus	disease	IBD	-0.61706663018609	0.901967355533869	136	35	0.495146833715415	0.837223846078474
Bacteroides.cellulosilyticus	antibiotics_current_use	yes	0.955858988282359	1.05496603788951	136	35	0.366635256915621	0.837223846078474
Blautia.wexlerae	disease	IBD	-0.586278091920808	0.846208579966008	136	75	0.489691704739184	0.837223846078474
Bifidobacterium.adolescentis	antibiotics_current_use	yes	-0.721821218848422	0.91071675655371	136	42	0.429508955558191	0.837223846078474
Lachnospira.eligens	antibiotics_current_use	yes	-0.756236840171921	1.00979338969355	136	82	0.455311730245439	0.837223846078474
Bacteroides.xylanisolvens	antibiotics_current_use	yes	-0.9806573840998	1.21342561025925	136	90	0.420514421012356	0.837223846078474
Akkermansia.muciniphila	disease	IBD	-0.695586558454489	0.901087418744402	136	45	0.441594635986833	0.837223846078474
Acidaminococcus.intestini	disease	IBD	0.503666326072653	0.736495368697025	136	24	0.495313690109784	0.837223846078474
Bacteroides.salyersiae	disease	IBD	-0.53556328200275	0.751669787820864	136	18	0.477473727272401	0.837223846078474
Bacteroides.salyersiae	age	age	0.287546398580553	0.30783173350126	136	18	0.352037674893549	0.837223846078474
Roseburia.intestinalis	disease	IBD	-0.806400735045564	0.982983323834355	136	65	0.413559870490894	0.837223846078474
Roseburia.intestinalis	age	age	0.299394836657387	0.402561690627472	136	65	0.458428019266255	0.837223846078474
Collinsella.aerofaciens	antibiotics_current_use	yes	-0.776174132590414	1.04597734360884	136	83	0.459434219415269	0.837223846078474
Bacteroides.intestinalis	disease	IBD	0.36431479958031	0.537091128475843	136	17	0.498818406981138	0.837223846078474
X.Ruminococcus..lactaris	age	age	0.201365566578212	0.267439509545677	136	39	0.452891213014383	0.837223846078474
Klebsiella.pneumoniae	disease	IBD	0.328071936670292	0.473703829472035	136	18	0.489855388309619	0.837223846078474
Klebsiella.pneumoniae	age	age	-0.168658473671974	0.193996184701405	136	18	0.386286596381571	0.837223846078474
Erysipelatoclostridium.ramosum	age	age	0.173764880379097	0.239130329166397	136	20	0.468786095650319	0.837223846078474
Erysipelatoclostridium.ramosum	antibiotics_current_use	yes	-0.564643487695442	0.682961193966851	136	20	0.409937270746409	0.837223846078474
Barnesiella.intestinihominis	antibiotics_current_use	yes	-0.715344910865207	0.926345565379769	136	43	0.441428666690563	0.837223846078474
Blautia.obeum	disease	IBD	-0.58853670461216	0.867334613071956	136	79	0.49866244755595	0.837223846078474
Blautia.obeum	age	age	0.247685903781965	0.355200011751988	136	79	0.486891030559487	0.837223846078474
Clostridium.sp..CAG.58	age	age	0.261869902835708	0.354378863355613	136	59	0.461308885484164	0.837223846078474
Turicimonas.muris	disease	IBD	0.536842369245104	0.644175645399481	136	53	0.40620809591336	0.837223846078474
Turicimonas.muris	age	age	0.184964796070296	0.263809599395357	136	53	0.484514819252594	0.837223846078474
Turicimonas.muris	antibiotics_current_use	yes	-0.634443390095849	0.753445703065123	136	53	0.401352105194005	0.837223846078474
Ruminococcus.bromii	antibiotics_current_use	yes	0.585856212596507	0.668220834440344	136	30	0.382296161748455	0.837223846078474
Oscillibacter.sp..CAG.241	antibiotics_current_use	yes	0.673371958739774	0.759385717810254	136	23	0.376912326250475	0.837223846078474
Coprococcus.comes	antibiotics_current_use	yes	0.855487235173677	0.966738710141098	136	69	0.37788491579935	0.837223846078474
Gemmiger.formicilis	antibiotics_current_use	yes	0.518581422452525	0.642387272349974	136	43	0.421030935034062	0.837223846078474
Holdemania.filiformis	disease	IBD	-0.478011064699164	0.596983282037709	136	34	0.424806222263826	0.837223846078474
Oscillibacter.sp..57_20	disease	IBD	-0.746692667241637	0.940103500437075	136	56	0.428533742997879	0.837223846078474
Veillonella.dispar	antibiotics_current_use	yes	-0.625048151057421	0.755295246307859	136	38	0.409487326760875	0.837223846078474
Veillonella.parvula	antibiotics_current_use	yes	-0.798723872396196	1.17138075321814	136	61	0.496575616440847	0.837223846078474
Enterocloster.aldenensis	disease	IBD	0.300026567136883	0.356577362476866	136	15	0.401714213146924	0.837223846078474
Enterocloster.aldenensis	antibiotics_current_use	yes	-0.312473706274878	0.417062773930052	136	15	0.455118299581869	0.837223846078474
Phocaeicola.plebeius	disease	IBD	-0.43071993476323	0.560917367923013	136	15	0.443992298573064	0.837223846078474
Phocaeicola.plebeius	age	age	0.16354087900259	0.229712792128151	136	15	0.477820331297035	0.837223846078474
Paraprevotella.xylaniphila	disease	IBD	-0.361275766375576	0.506171887622485	136	24	0.476707186678926	0.837223846078474
Paraprevotella.xylaniphila	age	age	-0.188914448982179	0.207292846062303	136	24	0.363856036689093	0.837223846078474
Alistipes.shahii	antibiotics_current_use	yes	0.947197836549615	1.10788474500739	136	66	0.394195684689991	0.837223846078474
Coprobacter.fastidiosus	age	age	0.13638384199834	0.172420841051004	136	17	0.430433907180577	0.837223846078474
Veillonella.sp..T11011.6	disease	IBD	-0.284738982008388	0.339200827632062	136	19	0.40281193496781	0.837223846078474
Veillonella.sp..T11011.6	age	age	-0.132684360953884	0.138913097834822	136	19	0.341325283016647	0.837223846078474
Klebsiella.variicola	disease	IBD	0.352594974975537	0.438078409369901	136	16	0.422412415553549	0.837223846078474
Klebsiella.variicola	age	age	-0.144458206926292	0.179406487198005	136	16	0.422220797927806	0.837223846078474
Bacteroides.galacturonicus	disease	IBD	-0.283076109419068	0.322544918377756	136	14	0.381813218649268	0.837223846078474
Bacteroides.galacturonicus	age	age	0.0939812508294088	0.132091994337159	136	14	0.478099926232579	0.837223846078474
Clostridium.sp..CAG.299	antibiotics_current_use	yes	-0.348932032903922	0.463324753929997	136	14	0.452791864026163	0.837223846078474
Eubacterium.ventriosum	antibiotics_current_use	yes	-0.538022695498216	0.725257053881382	136	46	0.459566504661912	0.837223846078474
Bifidobacterium.pseudocatenulatum	antibiotics_current_use	yes	0.744599793674092	0.818550994780076	136	25	0.364740767169794	0.837223846078474
Paraprevotella.clara	disease	IBD	-0.281955304895059	0.348510333955682	136	15	0.420022960609263	0.837223846078474
Haemophilus.parainfluenzae	disease	IBD	-0.598442757547848	0.889552324273705	136	64	0.502340837307993	0.839437978133093
Bacteroides.galacturonicus	antibiotics_current_use	yes	-0.249620623691361	0.377257483316533	136	14	0.509389847524511	0.847500139331173
Roseburia.faecis	antibiotics_current_use	yes	-0.758957949578618	1.17124097781181	136	81	0.518167438869475	0.858355626996827
Prevotella.copri	age	age	-0.328421465795633	0.510314167301552	136	47	0.521025755341784	0.859354167901384
Bifidobacterium.pseudocatenulatum	disease	IBD	-0.444946565186934	0.699838904395832	136	25	0.526070139734719	0.86393415189193
Blautia.obeum	antibiotics_current_use	yes	0.64102573773365	1.01445862165972	136	79	0.528603926230473	0.864369510273864
Clostridium.sp..CAG.299	age	age	0.101792627297748	0.162227373820009	136	14	0.531487398365996	0.865370507595916
Monoglobus.pectinilyticus	antibiotics_current_use	yes	0.379712199012226	0.608945788901165	136	16	0.534045967817211	0.865836228673862
Eubacterium.sp..CAG.251	disease	IBD	0.318995325842103	0.518594237026558	136	17	0.539587832768399	0.871114255443898
Bacteroides.fragilis	disease	IBD	0.601895530927929	1.03451153284731	136	75	0.561730028317084	0.888922319979829
Roseburia.hominis	antibiotics_current_use	yes	-0.696774525388992	1.19282815504913	136	88	0.560172795772275	0.888922319979829
Phocaeicola.dorei	antibiotics_current_use	yes	0.91244305308294	1.59907983893692	136	70	0.569283585498893	0.888922319979829
Alistipes.finegoldii	antibiotics_current_use	yes	-0.868065018573867	1.49083074865597	136	78	0.561425739091553	0.888922319979829
