feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Slackia	pheno	Obese	0.00188163070682166	0.00210563839399379	254	38	0.372380366234119	0.512023003571913
Subdoligranulum	pheno	Obese	-0.0121025195653853	0.0145540220623934	254	234	0.406445489523966	0.545231754239467
Faecalibacterium	pheno	Obese	0.016481891455455	0.0212961683378107	254	249	0.439693530526904	0.575789147118565
Anaerotruncus	pheno	Obese	-0.00615485954906316	0.00904451261730909	254	180	0.496807859974491	0.611221863407355
Butyricimonas	pheno	Obese	-0.00262987308249586	0.00399738288771606	254	100	0.511203740304333	0.611221863407355
Parasutterella	pheno	Obese	0.00362837477398659	0.00538628454263338	254	96	0.501162538430735	0.611221863407355
Pseudobutyrivibrio	pheno	Obese	0.0042822478987502	0.00635516511595233	254	61	0.501042276655283	0.611221863407355
Lactococcus	pheno	Obese	-0.00134234897464383	0.0021918175503543	254	40	0.540801260136828	0.63285253845799
Acetivibrio	pheno	Obese	-0.00110445187724986	0.00200316745349447	254	47	0.581880417486985	0.660942044248383
Coprococcus	pheno	Obese	0.00469094347611381	0.00892622732257729	254	244	0.599681325421571	0.660942044248383
Tepidibacter	pheno	Obese	0.00184490559903722	0.00352194745614631	254	59	0.600856403862166	0.660942044248383
Hespellia	pheno	Obese	-0.00363481214088422	0.00839882146832372	254	179	0.665547334190125	0.717747125106997
Anaerostipes	pheno	Obese	-6.11354477027924e-05	0.00153378583165219	254	40	0.968236953639048	0.986167267595327
Marvinbryantia	pheno	Obese	0.000129494931935784	0.00173681430361719	254	35	0.940624841777342	0.986167267595327
Oribacterium	pheno	Obese	-0.000153200844304563	0.00317200564305291	254	58	0.961517175994941	0.986167267595327
Sporacetigenium	pheno	Obese	9.83992541518384e-05	0.00609887631522096	254	106	0.987140257292089	0.987140257292089
